subject,run,trial,memory_cond,probe_role,probe_letter,response_role,feedback_role,feedback_value,rt_ms,click_count,response_feedback_consistent,behavior,status,issues,source_file
sub-016,1,11,7,probe_not_shown,F,ignored_correct,feedback_correct,correct,477.37165919999825,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,12,3,probe_target,B,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,13,7,probe_target,B,ignored_incorrect,feedback_incorrect,wrong,647.4149951500003,2,True,wrong,OK,,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,14,5,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,15,7,probe_not_shown,C,ignored_correct,feedback_correct,correct,907.7813500500051,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,16,7,probe_not_shown,B,ignored_correct,feedback_correct,correct,605.5543268499896,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,17,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,610.2555249499856,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,18,5,probe_target,L,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,19,5,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,20,5,probe_target,G,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,21,3,probe_target,V,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,22,3,probe_not_shown,S,ignored_correct,feedback_correct,correct,404.90319044998614,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,23,7,probe_target,M,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,24,5,probe_not_shown,T,ignored_correct,feedback_correct,correct,415.15580334997503,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,1,25,3,probe_target,V,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-016_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-016,2,1,7,probe_target,S,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,2,3,probe_not_shown,X,ignored_correct,feedback_correct,correct,429.35962785000083,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,3,7,probe_target,Z,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,4,5,probe_target,P,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,5,3,probe_not_shown,B,ignored_correct,feedback_correct,correct,336.3858889999974,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,6,7,probe_not_shown,Z,ignored_correct,feedback_correct,correct,402.152681150008,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,7,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,476.4716569500015,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,8,3,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,9,5,probe_target,X,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,10,5,probe_target,K,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,11,3,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,12,7,probe_not_shown,X,ignored_correct,feedback_correct,correct,540.9381170499837,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,13,5,probe_not_shown,Z,ignored_correct,feedback_correct,correct,506.57934424999985,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,14,3,probe_not_shown,Q,ignored_correct,feedback_correct,correct,501.5780672999972,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,15,3,probe_target,L,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,16,3,probe_target,S,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,17,7,probe_target,X,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,18,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,424.45837644999847,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,19,7,probe_target,G,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,20,5,probe_not_shown,L,ignored_correct,feedback_correct,correct,592.4012570999912,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,21,3,probe_target,K,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,22,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,519.6826899500447,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,23,3,probe_target,P,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,24,5,probe_target,Q,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,2,25,7,probe_not_shown,Y,ignored_correct,feedback_correct,correct,571.2458554999903,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-016,3,1,3,probe_target,B,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,2,5,probe_target,H,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,3,7,probe_target,C,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,4,7,probe_target,N,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,5,5,probe_not_shown,H,ignored_correct,feedback_correct,correct,469.77048324999487,1,True,correct,CHECK,unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,6,7,probe_target,G,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,7,3,probe_not_shown,Z,ignored_correct,feedback_correct,correct,390.4501397500135,1,True,correct,CHECK,unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,8,7,probe_target,V,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,9,7,probe_target,P,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,10,7,probe_target,W,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,11,3,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,12,5,probe_not_shown,B,,feedback_incorrect,wrong,,1,,wrong,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,13,5,probe_not_shown,G,ignored_correct,feedback_correct,correct,605.3552569999883,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,14,3,probe_target,K,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,15,7,probe_not_shown,Y,ignored_correct,feedback_correct,correct,528.0854394499911,2,True,correct,OK,,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,16,5,probe_target,F,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,17,7,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,18,5,probe_target,W,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,19,3,probe_target,T,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,20,3,probe_not_shown,M,ignored_correct,feedback_correct,correct,512.1313476499927,1,True,correct,CHECK,unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,21,5,probe_not_shown,V,ignored_correct,feedback_correct,correct,471.3708936999901,1,True,correct,CHECK,unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,22,7,probe_not_shown,P,ignored_correct,feedback_correct,correct,422.708413150016,1,True,correct,CHECK,unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,23,3,probe_not_shown,Y,ignored_correct,feedback_correct,correct,532.3865425499971,1,True,correct,CHECK,unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,24,5,probe_target,Q,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-016,3,25,3,probe_not_shown,F,ignored_correct,feedback_correct,correct,447.1646854999126,1,True,correct,CHECK,unexpected_click_count_1,sub-016_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-017,1,1,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,446.31323339999835,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,2,7,probe_target,B,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,3,5,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,4,5,probe_target,G,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,5,3,probe_not_shown,S,ignored_correct,feedback_correct,correct,533.6353877500005,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,6,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,399.4513441500021,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,7,5,probe_target,J,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,8,7,probe_not_shown,C,ignored_correct,feedback_correct,correct,378.4460148999933,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,9,3,probe_target,D,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,10,5,probe_target,L,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,11,3,probe_target,J,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,12,5,probe_not_shown,T,ignored_correct,feedback_correct,correct,521.1822282499925,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,13,7,probe_not_shown,B,ignored_correct,feedback_correct,correct,470.81945085001644,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,14,5,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,15,7,probe_target,M,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,16,3,probe_not_shown,L,ignored_correct,feedback_correct,correct,409.5038945499982,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,17,3,probe_target,V,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,18,7,probe_not_shown,F,ignored_correct,feedback_correct,correct,424.20762500001,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,19,7,probe_not_shown,G,ignored_correct,feedback_correct,correct,935.6373790499929,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,20,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,359.9413201000134,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,21,3,probe_target,B,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,22,5,probe_target,L,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,23,3,probe_target,C,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,24,3,probe_target,V,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,1,25,7,probe_target,Z,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-017,2,1,7,probe_target,Z,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,2,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,475.9213122500005,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,3,5,probe_not_shown,Z,ignored_correct,feedback_correct,correct,496.47655179999856,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,4,5,probe_target,Q,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,5,5,probe_target,X,ignored_incorrect,feedback_incorrect,wrong,676.8725347,2,True,wrong,OK,,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,6,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,519.4324032000004,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,7,3,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,8,7,probe_not_shown,X,ignored_correct,feedback_correct,correct,905.4307942000014,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,9,3,probe_target,P,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,10,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,641.0133942000102,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,11,7,probe_not_shown,Z,ignored_correct,feedback_correct,correct,616.8072240500042,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,12,7,probe_not_shown,Y,ignored_correct,feedback_correct,correct,397.95143775001634,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,13,3,probe_not_shown,X,ignored_correct,feedback_correct,correct,358.2913283999951,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,14,3,probe_target,K,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,15,3,probe_target,S,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,16,5,probe_target,P,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,17,7,probe_target,S,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,18,5,probe_not_shown,L,ignored_correct,feedback_correct,correct,416.2561036499974,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,19,5,probe_target,K,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,20,3,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,21,3,probe_not_shown,Q,ignored_correct,feedback_correct,correct,473.42067485000007,2,True,correct,OK,,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-017,2,22,7,probe_target,X,ignored_incorrect,feedback_incorrect,wrong,421.1573529500165,2,True,wrong,OK,,sub-017_ses-01_task-WorkingMemory_run-2_eeg_events.csv
